2019-01-13 21:58:13.971712: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2019-01-13 21:58:14.401794: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: Tesla P100-PCIE-12GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:04:00.0
totalMemory: 11.91GiB freeMemory: 11.63GiB
2019-01-13 21:58:14.401848: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:04:00.0, compute capability: 6.0)
Loading visual data, group a...Training on 80 classes, good luck!
done. data: (8000, 2048) - labels: (8000,)
Training on 8000 examples.
Normalizing with MinMaxScaler...
[--------------------------------------------------] 0.00% - 0/2000
[--------------------------------------------------] 0.00% - 0/2000
TRAIN - comp.: 0.0000, conf.: 1.0000, bmu rate:0.0002 - TEST - comp.: 0.0000, conf.: 1.0000, bmu rate:0.0002 [--------------------------------------------------] 0.00% - 0/2000
TRAIN - comp.: 0.4649, conf.: 0.0182, bmu rate:0.3463 - TEST - comp.: 0.4749, conf.: 0.0178, bmu rate:0.3602 [=============================================-----] 91.25% - 1825/2000
TRAIN - comp.: 0.4649, conf.: 0.0182, bmu rate:0.3463 - TEST - comp.: 0.4749, conf.: 0.0178, bmu rate:0.3602 [=============================================-----] 91.50% - 1830/2000
TRAIN - comp.: 0.4649, conf.: 0.0182, bmu rate:0.3463 - TEST - comp.: 0.4749, conf.: 0.0178, bmu rate:0.3602 [=============================================-----] 91.75% - 1835/2000
TRAIN - comp.: 0.4649, conf.: 0.0182, bmu rate:0.3463 - TEST - comp.: 0.4749, conf.: 0.0178, bmu rate:0.3602 [==============================================----] 92.00% - 1840/2000
TRAIN - comp.: 0.4649, conf.: 0.0182, bmu rate:0.3463 - TEST - comp.: 0.4749, conf.: 0.0178, bmu rate:0.3602 [==============================================----] 92.25% - 1845/2000
TRAIN - comp.: 0.4649, conf.: 0.0182, bmu rate:0.3463 - TEST - comp.: 0.4749, conf.: 0.0178, bmu rate:0.3602 [==============================================----] 92.50% - 1850/2000
TRAIN - comp.: 0.4649, conf.: 0.0182, bmu rate:0.3463 - TEST - comp.: 0.4749, conf.: 0.0178, bmu rate:0.3602 [==============================================----] 92.75% - 1855/2000
TRAIN - comp.: 0.4649, conf.: 0.0182, bmu rate:0.3463 - TEST - comp.: 0.4749, conf.: 0.0178, bmu rate:0.3602 [==============================================----] 93.00% - 1860/2000
TRAIN - comp.: 0.4649, conf.: 0.0182, bmu rate:0.3463 - TEST - comp.: 0.4749, conf.: 0.0178, bmu rate:0.3602 [==============================================----] 93.25% - 1865/2000
TRAIN - comp.: 0.4649, conf.: 0.0182, bmu rate:0.3463 - TEST - comp.: 0.4749, conf.: 0.0178, bmu rate:0.3602 [==============================================----] 93.50% - 1870/2000
TRAIN - comp.: 0.4649, conf.: 0.0182, bmu rate:0.3463 - TEST - comp.: 0.4749, conf.: 0.0178, bmu rate:0.3602 [==============================================----] 93.75% - 1875/2000
TRAIN - comp.: 0.4649, conf.: 0.0182, bmu rate:0.3463 - TEST - comp.: 0.4749, conf.: 0.0178, bmu rate:0.3602 [===============================================---] 94.00% - 1880/2000
TRAIN - comp.: 0.4649, conf.: 0.0182, bmu rate:0.3463 - TEST - comp.: 0.4749, conf.: 0.0178, bmu rate:0.3602 [===============================================---] 94.25% - 1885/2000
TRAIN - comp.: 0.4649, conf.: 0.0182, bmu rate:0.3463 - TEST - comp.: 0.4749, conf.: 0.0178, bmu rate:0.3602 [===============================================---] 94.50% - 1890/2000
TRAIN - comp.: 0.4649, conf.: 0.0182, bmu rate:0.3463 - TEST - comp.: 0.4749, conf.: 0.0178, bmu rate:0.3602 [===============================================---] 94.75% - 1895/2000
TRAIN - comp.: 0.4649, conf.: 0.0182, bmu rate:0.3463 - TEST - comp.: 0.4749, conf.: 0.0178, bmu rate:0.3602 [===============================================---] 95.00% - 1900/2000
TRAIN - comp.: 0.4649, conf.: 0.0182, bmu rate:0.3463 - TEST - comp.: 0.4749, conf.: 0.0178, bmu rate:0.3602 [===============================================---] 95.00% - 1900/2000
TRAIN - comp.: 0.4647, conf.: 0.0182, bmu rate:0.3362 - TEST - comp.: 0.4751, conf.: 0.0181, bmu rate:0.3498 [===============================================---] 95.00% - 1900/2000
TRAIN - comp.: 0.4647, conf.: 0.0182, bmu rate:0.3362 - TEST - comp.: 0.4751, conf.: 0.0181, bmu rate:0.3498 - Saving in /usr/home/studenti/sp160362/project/deep-word-learning/data/trained-models/video/video_60x80_s30.0_b128_a0.1_trsf_minmax_seed42_1547413093_1900ep/model[===============================================---] 95.25% - 1905/2000
TRAIN - comp.: 0.4647, conf.: 0.0182, bmu rate:0.3362 - TEST - comp.: 0.4751, conf.: 0.0181, bmu rate:0.3498 [===============================================---] 95.50% - 1910/2000
TRAIN - comp.: 0.4647, conf.: 0.0182, bmu rate:0.3362 - TEST - comp.: 0.4751, conf.: 0.0181, bmu rate:0.3498 [===============================================---] 95.75% - 1915/2000
TRAIN - comp.: 0.4647, conf.: 0.0182, bmu rate:0.3362 - TEST - comp.: 0.4751, conf.: 0.0181, bmu rate:0.3498 [================================================--] 96.00% - 1920/2000
TRAIN - comp.: 0.4647, conf.: 0.0182, bmu rate:0.3362 - TEST - comp.: 0.4751, conf.: 0.0181, bmu rate:0.3498 [================================================--] 96.25% - 1925/2000
TRAIN - comp.: 0.4647, conf.: 0.0182, bmu rate:0.3362 - TEST - comp.: 0.4751, conf.: 0.0181, bmu rate:0.3498 [================================================--] 96.50% - 1930/2000
TRAIN - comp.: 0.4647, conf.: 0.0182, bmu rate:0.3362 - TEST - comp.: 0.4751, conf.: 0.0181, bmu rate:0.3498 [================================================--] 96.75% - 1935/2000
TRAIN - comp.: 0.4647, conf.: 0.0182, bmu rate:0.3362 - TEST - comp.: 0.4751, conf.: 0.0181, bmu rate:0.3498 [================================================--] 97.00% - 1940/2000
TRAIN - comp.: 0.4647, conf.: 0.0182, bmu rate:0.3362 - TEST - comp.: 0.4751, conf.: 0.0181, bmu rate:0.3498 [================================================--] 97.25% - 1945/2000
TRAIN - comp.: 0.4647, conf.: 0.0182, bmu rate:0.3362 - TEST - comp.: 0.4751, conf.: 0.0181, bmu rate:0.3498 [================================================--] 97.50% - 1950/2000
TRAIN - comp.: 0.4647, conf.: 0.0182, bmu rate:0.3362 - TEST - comp.: 0.4751, conf.: 0.0181, bmu rate:0.3498 [================================================--] 97.75% - 1955/2000
TRAIN - comp.: 0.4647, conf.: 0.0182, bmu rate:0.3362 - TEST - comp.: 0.4751, conf.: 0.0181, bmu rate:0.3498 [=================================================-] 98.00% - 1960/2000
TRAIN - comp.: 0.4647, conf.: 0.0182, bmu rate:0.3362 - TEST - comp.: 0.4751, conf.: 0.0181, bmu rate:0.3498 [=================================================-] 98.25% - 1965/2000
TRAIN - comp.: 0.4647, conf.: 0.0182, bmu rate:0.3362 - TEST - comp.: 0.4751, conf.: 0.0181, bmu rate:0.3498 [=================================================-] 98.50% - 1970/2000
TRAIN - comp.: 0.4647, conf.: 0.0182, bmu rate:0.3362 - TEST - comp.: 0.4751, conf.: 0.0181, bmu rate:0.3498 [=================================================-] 98.75% - 1975/2000
TRAIN - comp.: 0.4647, conf.: 0.0182, bmu rate:0.3362 - TEST - comp.: 0.4751, conf.: 0.0181, bmu rate:0.3498 [=================================================-] 99.00% - 1980/2000
TRAIN - comp.: 0.4647, conf.: 0.0182, bmu rate:0.3362 - TEST - comp.: 0.4751, conf.: 0.0181, bmu rate:0.3498 [=================================================-] 99.25% - 1985/2000
TRAIN - comp.: 0.4647, conf.: 0.0182, bmu rate:0.3362 - TEST - comp.: 0.4751, conf.: 0.0181, bmu rate:0.3498 [=================================================-] 99.50% - 1990/2000
TRAIN - comp.: 0.4647, conf.: 0.0182, bmu rate:0.3362 - TEST - comp.: 0.4751, conf.: 0.0181, bmu rate:0.3498 [=================================================-] 99.75% - 1995/2000
TRAIN - comp.: 0.4647, conf.: 0.0182, bmu rate:0.3362 - TEST - comp.: 0.4751, conf.: 0.0181, bmu rate:0.3498 [==================================================] 100.00% - Saving model at "/usr/home/studenti/sp160362/project/deep-word-learning/data/trained-models/video/video_60x80_s30.0_b128_a0.1_trsf_minmax_seed42_1547413093_final/model"/usr/home/studenti/sp160362/miniconda3/envs/tf/lib/python3.6/importlib/_bootstrap.py:219: RuntimeWarning: compiletime version 3.5 of module 'tensorflow.python.framework.fast_tensor_util' does not match runtime version 3.6
  return f(*args, **kwds)

2019-01-17 07:53:43.461148: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2019-01-17 07:53:43.898340: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: Tesla P100-PCIE-12GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:04:00.0
totalMemory: 11.91GiB freeMemory: 11.63GiB
2019-01-17 07:53:43.898391: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:04:00.0, compute capability: 6.0)
2019-01-17 07:53:43.974292: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:04:00.0, compute capability: 6.0)
2019-01-17 07:53:44.116293: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:04:00.0, compute capability: 6.0)
2019-01-17 07:53:55.328463: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:04:00.0, compute capability: 6.0)
2019-01-17 07:54:02.013749: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:04:00.0, compute capability: 6.0)
2019-01-17 07:54:08.791027: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:04:00.0, compute capability: 6.0)
2019-01-17 07:54:15.578618: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:04:00.0, compute capability: 6.0)
2019-01-17 07:54:22.417899: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:04:00.0, compute capability: 6.0)
2019-01-17 07:54:29.388453: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:04:00.0, compute capability: 6.0)
2019-01-17 07:54:36.535305: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:04:00.0, compute capability: 6.0)
2019-01-17 07:54:43.651732: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:04:00.0, compute capability: 6.0)
2019-01-17 07:54:50.712691: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:04:00.0, compute capability: 6.0)
2019-01-17 07:54:57.894025: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:04:00.0, compute capability: 6.0)
2019-01-17 07:55:05.192050: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:04:00.0, compute capability: 6.0)
2019-01-17 07:55:12.417352: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:04:00.0, compute capability: 6.0)
2019-01-17 07:55:19.652181: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:04:00.0, compute capability: 6.0)
2019-01-17 07:55:27.067715: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:04:00.0, compute capability: 6.0)
/usr/home/studenti/sp160362/miniconda3/envs/tf/lib/python3.6/importlib/_bootstrap.py:219: RuntimeWarning: compiletime version 3.5 of module 'tensorflow.python.framework.fast_tensor_util' does not match runtime version 3.6
  return f(*args, **kwds)
/usr/home/studenti/sp160362/project/deep-word-learning/models/som/SOM.py:691: RuntimeWarning: invalid value encountered in true_divide
  activations = (activations - min_v) / float(max_v - min_v)
/usr/home/studenti/sp160362/project/deep-word-learning/models/som/SOM.py:692: RuntimeWarning: invalid value encountered in less
  activations[np.where(activations < self.threshold)] = 0.0
/usr/home/studenti/sp160362/miniconda3/envs/tf/lib/python3.6/site-packages/matplotlib/image.py:395: UserWarning: Warning: converting a masked element to nan.
  dv = (np.float64(self.norm.vmax) -
/usr/home/studenti/sp160362/miniconda3/envs/tf/lib/python3.6/site-packages/matplotlib/image.py:396: UserWarning: Warning: converting a masked element to nan.
  np.float64(self.norm.vmin))
/usr/home/studenti/sp160362/miniconda3/envs/tf/lib/python3.6/site-packages/matplotlib/image.py:403: UserWarning: Warning: converting a masked element to nan.
  a_min = np.float64(newmin)
/usr/home/studenti/sp160362/miniconda3/envs/tf/lib/python3.6/site-packages/matplotlib/image.py:408: UserWarning: Warning: converting a masked element to nan.
  a_max = np.float64(newmax)
/usr/home/studenti/sp160362/miniconda3/envs/tf/lib/python3.6/site-packages/matplotlib/colors.py:918: UserWarning: Warning: converting a masked element to nan.
  dtype = np.min_scalar_type(value)
/usr/home/studenti/sp160362/miniconda3/envs/tf/lib/python3.6/site-packages/numpy/ma/core.py:718: UserWarning: Warning: converting a masked element to nan.
  data = np.array(a, copy=False, subok=subok)
/usr/home/studenti/sp160362/miniconda3/envs/tf/lib/python3.6/site-packages/matplotlib/pyplot.py:514: RuntimeWarning: More than 20 figures have been opened. Figures created through the pyplot interface (`matplotlib.pyplot.figure`) are retained until explicitly closed and may consume too much memory. (To control this warning, see the rcParam `figure.max_open_warning`).
  max_open_warning, RuntimeWarning)
Training using video SOM: /usr/home/studenti/sp160362/project/deep-word-learning/data/trained-models/video/best/video_20x30_s10.0_b128_a0.1_group-as_seed42_1547662883_global
---------Info-------
data                : video                                   
dims                : (20, 30)                                
sigma               : 10.0                                    
alpha               : 0.1                                     
batch               : 128                                     
group               : as                                      
seed                : 42                                      
id                  : 1547662883                              
trsf                : global                                  
Normalizing with global mean and std...
Data loaded and transformed, building SOMs...
RESTORED SOM MODEL
RESTORED SOM MODEL
Preparing Hebbian model...
Hebbian model with 1 presentations.
Training...
Evaluating...
source: a, correct: 200 out of 200
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 2, 9, 6, 4, 8, 5, 8, 2, 5, 0, 0, 6, 0, 2, 8, 2, 0, 5, 2, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 2, 2, 6, 0, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 2, 7, 4, 7, 0, 0, 8, 7, 3, 9, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 2, 9, 5, 0, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 2, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 4, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 2, 9, 6, 4, 8, 5, 8, 2, 5, 0, 0, 6, 0, 2, 8, 2, 0, 5, 2, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 2, 2, 6, 0, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 2, 7, 4, 7, 0, 0, 8, 7, 3, 9, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 2, 9, 5, 0, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 2, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 4, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
source: v, correct: 68 out of 200
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 2, 9, 6, 4, 8, 5, 8, 2, 5, 0, 0, 6, 0, 2, 8, 2, 0, 5, 2, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 2, 2, 6, 0, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 2, 7, 4, 7, 0, 0, 8, 7, 3, 9, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 2, 9, 5, 0, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 2, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 4, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
[2, 7, 0, 5, 5, 4, 4, 9, 2, 1, 8, 0, 1, 7, 2, 1, 8, 5, 5, 8, 1, 1, 3, 7, 4, 7, 0, 7, 8, 8, 3, 1, 6, 5, 6, 5, 6, 2, 1, 0, 9, 0, 3, 3, 7, 6, 2, 1, 5, 8, 2, 3, 8, 1, 2, 0, 6, 0, 1, 8, 2, 5, 9, 2, 6, 6, 1, 8, 2, 5, 2, 5, 2, 7, 5, 2, 5, 4, 2, 3, 6, 1, 5, 0, 2, 6, 7, 6, 7, 6, 1, 4, 5, 5, 6, 5, 6, 3, 0, 9, 7, 8, 3, 2, 4, 6, 2, 8, 2, 1, 1, 2, 9, 8, 0, 2, 1, 5, 5, 5, 8, 4, 2, 5, 1, 2, 2, 4, 0, 8, 3, 1, 1, 0, 9, 9, 2, 6, 0, 0, 0, 6, 5, 7, 1, 7, 8, 1, 8, 3, 6, 6, 1, 1, 5, 2, 1, 6, 0, 8, 2, 7, 4, 5, 1, 6, 5, 6, 9, 8, 5, 2, 2, 9, 7, 3, 0, 9, 5, 6, 2, 6, 3, 7, 7, 0, 4, 5, 3, 6, 5, 7, 7, 9, 2, 4, 2, 2, 6, 0]
n=1, accuracy_a=1.0, accuracy_v=0.34
Hebbian model with 2 presentations.
Training...
Evaluating...
source: a, correct: 200 out of 200
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 2, 9, 6, 4, 8, 5, 8, 2, 5, 0, 0, 6, 0, 2, 8, 2, 0, 5, 2, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 2, 2, 6, 0, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 2, 7, 4, 7, 0, 0, 8, 7, 3, 9, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 2, 9, 5, 0, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 2, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 4, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 2, 9, 6, 4, 8, 5, 8, 2, 5, 0, 0, 6, 0, 2, 8, 2, 0, 5, 2, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 2, 2, 6, 0, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 2, 7, 4, 7, 0, 0, 8, 7, 3, 9, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 2, 9, 5, 0, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 2, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 4, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
source: v, correct: 118 out of 200
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 2, 9, 6, 4, 8, 5, 8, 2, 5, 0, 0, 6, 0, 2, 8, 2, 0, 5, 2, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 2, 2, 6, 0, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 2, 7, 4, 7, 0, 0, 8, 7, 3, 9, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 2, 9, 5, 0, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 2, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 4, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
[1, 7, 2, 6, 4, 6, 6, 7, 8, 1, 8, 0, 4, 9, 9, 8, 2, 7, 7, 3, 5, 1, 3, 2, 7, 8, 1, 2, 9, 5, 3, 1, 6, 4, 1, 1, 6, 9, 5, 0, 1, 0, 3, 0, 2, 8, 7, 2, 5, 8, 2, 9, 7, 2, 2, 0, 6, 0, 1, 8, 2, 1, 7, 1, 6, 6, 1, 8, 1, 5, 1, 5, 9, 7, 2, 2, 6, 2, 2, 3, 6, 0, 6, 0, 2, 2, 9, 3, 7, 5, 0, 4, 9, 2, 8, 5, 7, 0, 0, 8, 2, 2, 0, 2, 6, 6, 5, 5, 1, 1, 5, 0, 9, 8, 0, 4, 1, 9, 5, 1, 8, 4, 7, 2, 2, 9, 9, 4, 8, 8, 5, 5, 1, 1, 8, 5, 1, 2, 0, 0, 0, 3, 7, 2, 8, 6, 8, 1, 8, 3, 6, 1, 5, 4, 1, 4, 1, 6, 0, 8, 2, 7, 6, 6, 5, 6, 3, 6, 1, 3, 1, 4, 1, 9, 5, 3, 7, 6, 2, 6, 4, 6, 3, 2, 5, 7, 0, 1, 0, 1, 5, 0, 8, 1, 2, 4, 3, 2, 6, 0]
n=2, accuracy_a=1.0, accuracy_v=0.59
Hebbian model with 3 presentations.
Training...
Evaluating...
source: a, correct: 174 out of 200
[5, 7, 7, 6, 4, 6, 6, 5, 8, 1, 8, 0, 6, 9, 9, 8, 2, 8, 7, 3, 5, 1, 3, 5, 2, 2, 1, 9, 9, 9, 3, 1, 6, 4, 3, 1, 6, 5, 9, 0, 3, 0, 3, 9, 2, 2, 9, 6, 4, 8, 5, 8, 2, 5, 0, 0, 6, 0, 2, 8, 2, 0, 5, 2, 6, 6, 6, 8, 0, 5, 1, 4, 5, 7, 2, 2, 6, 0, 5, 3, 6, 0, 2, 0, 3, 5, 9, 7, 7, 3, 3, 4, 5, 2, 7, 4, 7, 0, 0, 8, 7, 3, 9, 2, 6, 6, 5, 9, 1, 9, 5, 8, 9, 8, 0, 4, 1, 9, 5, 2, 8, 4, 7, 2, 2, 5, 5, 4, 8, 8, 5, 8, 2, 9, 5, 0, 1, 2, 0, 0, 0, 2, 7, 2, 8, 9, 8, 2, 8, 3, 6, 1, 9, 4, 9, 4, 3, 6, 0, 8, 5, 7, 6, 6, 8, 6, 2, 6, 3, 3, 3, 4, 1, 9, 4, 3, 2, 2, 8, 6, 4, 6, 3, 5, 8, 1, 3, 3, 9, 7, 9, 8, 6, 1, 2, 4, 3, 2, 6, 0]
